Local Employees,Total Employees,Local Sales,Total Sales,International,Ad Spending,New Location,Ownership Type,Industry Type,Industry Category,Age,Buyer
2,2,4,4,0,A,S,,79,C,6,0
2,2,4,4,0,D,S,,60,A,12,0
2,2,4,4,0,D,S,,73,C,6,0
2,2,4,4,0,C,S,,65,A,5,0
2,2,4,4,0,B,M,,73,C,5,0
2,2,4,4,0,B,S,,42,E,5,0
2,2,4,4,0,D,S,,51,B,5,0
2,2,4,4,0,B,S,,42,E,5,0
2,2,4,4,0,B,S,,73,C,5,0
2,2,4,4,0,D,S,,76,C,2,0
2,2,4,4,0,D,S,,73,C,5,0
2,2,4,4,0,D,S,,17,G,5,0
2,2,4,4,0,B,S,,73,C,5,0
2,2,4,4,0,D,S,,87,C,4,0
2,2,4,4,0,D,S,,59,F,5,0
2,2,4,4,0,D,S,,62,A,5,0
2,2,4,4,0,B,S,,50,B,5,0
2,2,4,4,0,C,S,,50,B,5,0
2,2,4,4,0,D,S,,50,B,2,0
2,2,4,4,0,D,S,,50,B,5,0
2,2,4,4,0,D,S,,73,C,5,0
2,2,4,4,0,D,S,,50,B,5,0
2,2,4,4,0,C,M,,17,G,4,0
2,2,4,4,0,B,M,Private,81,C,12,0
2,2,4,4,0,D,M,Private,62,A,4,0
2,2,4,4,0,C,S,,42,E,4,0
2,2,4,4,0,D,S,,64,A,4,0
2,2,4,4,0,D,S,,51,B,3,0
2,2,4,4,0,D,S,,59,F,4,0
2,2,4,4,0,D,S,,64,A,4,0
2,2,4,4,0,D,S,,50,B,4,0
2,2,4,4,0,D,S,,17,G,4,0
2,2,4,4,0,A,S,,87,C,4,0
2,2,4,4,0,C,S,,73,C,4,0
2,2,4,4,0,D,S,,62,A,12,0
2,2,4,4,0,D,S,,62,A,4,0
2,2,4,4,0,D,S,,17,G,4,0
2,2,4,4,0,D,S,,54,F,4,0
2,2,4,4,0,D,S,,73,C,4,0
2,2,4,4,0,D,S,,81,C,4,0
2,2,4,4,0,D,S,,17,G,4,0
2,2,4,4,0,D,S,,47,E,2,0
2,2,4,4,0,D,S,,81,C,7,0
2,2,4,4,0,B,S,,76,C,8,0
2,2,4,4,0,A,S,Private,42,E,12,0
2,2,4,4,0,B,M,Private,42,E,12,0
2,2,4,4,0,D,S,Private,82,C,2,0
2,2,4,4,0,A,S,Private,73,C,8,0
2,2,4,4,0,D,S,,65,A,7,0
2,2,4,4,0,B,S,Private,78,C,6,0
2,2,4,4,0,D,S,,50,B,8,0
2,2,4,4,0,B,S,Private,78,C,10,0
2,2,4,4,0,D,S,Private,73,C,8,0
2,2,4,4,0,D,S,Private,50,B,9,0
2,2,4,4,0,D,S,,73,C,10,0
2,2,4,4,0,D,S,Private,73,C,7,0
2,2,4,4,0,D,S,,65,A,5,0
2,2,4,4,0,C,S,Private,73,C,7,0
2,2,4,4,0,D,S,Private,65,A,11,0
2,2,4,4,0,D,S,Private,73,C,9,0
2,2,4,4,0,D,S,Private,55,F,8,0
2,2,4,4,0,D,S,Private,50,B,7,0
2,2,4,4,0,D,S,Private,65,A,10,0
2,2,4,4,0,D,S,,73,C,5,0
2,2,4,4,0,C,S,,42,E,12,0
2,2,4,4,0,D,S,Private,59,F,8,0
2,2,4,4,0,D,S,Private,50,B,1,0
2,2,4,4,0,D,S,Private,76,C,2,0
2,2,4,4,0,D,S,Private,78,C,7,0
2,2,4,4,0,D,S,,50,B,9,0
2,2,4,4,0,D,S,Private,73,C,10,0
2,2,4,4,0,D,S,Private,17,G,10,0
2,2,4,4,0,D,S,Private,17,G,9,0
2,2,4,4,0,A,S,Private,64,A,8,0
2,2,4,4,0,B,S,Private,57,F,6,0
2,2,4,4,0,D,S,Private,87,C,3,0
2,2,4,4,0,D,S,Private,64,A,7,0
2,2,4,4,0,A,S,Private,17,G,7,0
2,2,4,4,0,D,S,Private,62,A,8,0
2,2,4,4,0,B,S,,76,C,9,0
2,2,4,4,0,A,S,Private,50,B,2,0
2,2,4,4,0,D,S,Private,57,F,4,0
2,2,4,4,0,D,S,Private,57,F,8,0
2,2,4,4,0,D,S,Private,57,F,8,0
2,2,4,4,0,D,S,Private,17,G,7,0
2,2,4,4,0,D,S,,54,F,10,0
2,2,4,4,0,C,M,,42,E,7,0
2,2,4,4,0,C,S,,17,G,3,0
2,2,4,4,0,D,S,,73,C,6,0
2,2,4,4,0,B,S,,17,G,3,0
2,2,4,4,0,D,S,,64,A,2,0
2,2,4,4,0,A,M,,81,C,3,0
2,2,4,4,0,D,S,,17,G,3,0
2,2,4,4,0,B,S,,28,H,3,0
2,2,4,4,0,B,S,,44,E,3,0
2,2,4,4,0,D,S,,17,G,3,0
2,2,4,4,0,D,S,,50,B,3,0
2,2,4,4,0,C,S,,50,B,3,0
2,2,4,4,0,A,S,,55,F,3,0
2,2,4,4,0,D,S,,50,B,3,0
2,2,4,4,0,D,S,,87,C,3,0
2,2,4,4,0,D,S,,17,G,3,0
2,2,4,4,0,D,S,,50,B,3,0
2,2,4,4,0,D,S,,65,A,3,0
2,2,4,4,0,D,M,,64,A,3,0
2,2,4,4,0,D,S,,64,A,3,0
2,2,4,4,0,D,S,,64,A,3,0
2,2,4,4,0,C,S,,64,A,3,0
2,2,4,4,0,C,S,,76,C,3,0
2,2,4,4,0,C,M,,76,C,2,0
2,2,4,4,0,B,S,,76,C,2,0
2,2,4,4,0,D,S,,50,B,2,0
2,2,4,4,0,D,S,,76,C,2,0
2,2,4,4,0,C,S,,50,B,2,0
2,2,4,4,0,B,S,,17,G,2,0
2,2,4,4,0,D,S,,17,G,2,0
2,2,4,4,0,D,S,,39,H,1,1
2,2,4,4,0,D,M,,73,C,5,1
2,2,4,4,0,D,S,,78,C,2,1
2,2,4,4,0,E,S,,73,C,1,1
2,2,4,4,0,E,S,,50,B,1,1
2,2,4,4,0,E,S,,78,C,2,1
2,2,4,4,0,D,S,Private,87,C,10,1
2,2,4,4,0,E,N,,73,C,1,1
2,2,4,4,0,D,S,,27,H,1,1
2,2,4,4,0,E,S,,73,C,2,1
2,2,4,4,0,E,S,,73,C,1,1
2,2,4,4,0,A,S,,73,C,2,1
2,2,4,4,0,D,S,,59,F,2,1
2,2,4,4,0,D,S,,73,C,1,1
2,2,4,4,0,C,S,Private,47,E,6,1
2,2,4,4,0,E,S,,78,C,1,1
2,2,4,4,0,D,S,Private,86,C,12,1
2,2,4,4,0,E,S,,73,C,2,1
2,2,4,4,0,E,S,,73,C,2,1
2,2,4,4,0,E,S,,50,B,1,1
2,2,4,4,0,E,S,,78,C,1,1
2,2,4,4,0,D,S,,50,B,2,1
2,2,4,4,0,D,S,,73,C,2,1
2,2,4,4,0,D,S,,50,B,3,1
2,2,4,4,0,E,S,,51,B,1,1
2,2,4,4,0,D,S,,64,A,1,1
2,2,4,4,0,D,N,,79,C,1,1
2,2,4,4,0,B,S,,73,C,1,1
2,2,4,4,0,D,S,Private,87,C,5,1
2,2,4,4,0,D,S,,50,B,2,1
2,2,4,4,0,D,M,Private,73,C,5,1
2,2,4,4,0,D,S,,62,A,4,1
2,2,7,7,0,D,S,Private,87,C,3,1
2,2,7,7,0,A,S,,57,F,1,1
2,2,7,7,0,E,S,,57,F,1,1
2,2,7,7,0,D,S,Private,57,F,10,1
2,2,7,7,0,D,S,Private,55,F,12,0
2,2,7,7,0,D,S,Private,15,G,12,0
2,2,7,7,0,D,M,Private,24,H,6,0
2,2,7,7,0,D,S,,67,A,2,0
2,2,7,7,0,D,S,Private,15,G,5,0
2,2,7,7,0,D,S,Private,15,G,6,0
2,2,7,7,0,D,S,Private,15,G,6,0
2,2,7,7,0,B,S,Private,15,G,6,0
2,2,7,7,0,D,S,Private,87,C,6,0
2,2,7,7,0,D,S,,87,C,3,0
2,2,7,7,0,B,S,,55,F,2,0
2,2,7,7,0,D,S,,87,C,6,0
2,2,7,7,0,D,M,,61,A,6,0
2,2,7,7,0,D,S,,15,G,2,0
2,2,7,7,0,D,S,,51,B,2,0
2,2,7,7,0,D,S,,87,C,2,0
2,2,7,7,0,E,S,Public,61,A,3,0
2,2,7,7,0,D,S,,15,G,5,0
2,2,7,7,0,D,S,,47,E,2,0
2,2,7,7,0,D,S,,61,A,4,0
2,2,7,7,0,B,S,,15,G,4,0
2,2,7,7,0,D,S,,15,G,4,0
2,2,7,7,0,D,S,,61,A,4,0
2,2,7,7,0,E,S,Private,15,G,2,0
2,2,7,7,0,B,S,Private,55,F,6,0
2,2,7,7,0,D,S,Private,55,F,12,0
2,2,7,7,0,B,S,Private,55,F,9,0
2,2,7,7,0,D,S,Private,15,G,8,0
2,2,7,7,0,D,S,Private,15,G,12,0
2,2,7,7,0,D,S,,87,C,3,0
2,2,7,7,0,A,S,,15,G,3,0
2,2,7,7,0,D,S,,55,F,2,0
2,2,7,7,0,B,S,,61,A,3,0
2,2,7,7,0,D,S,,15,G,3,0
2,2,7,7,0,E,S,,87,C,2,1
2,2,7,7,0,C,S,,57,F,2,1
2,2,7,7,0,D,S,,57,F,2,1
2,2,7,7,0,D,S,,57,F,6,1
2,2,7,7,0,D,S,,57,F,7,1
2,2,7,7,0,D,S,,87,C,2,1
2,2,7,7,0,D,S,Private,61,A,7,1
2,2,7,7,0,D,M,,61,A,2,1
2,2,7,7,0,D,S,,57,F,5,1
2,2,7,7,0,D,S,,57,F,4,1
2,2,7,7,0,D,S,Private,57,F,4,1
2,2,7,7,0,E,S,,57,F,2,1
2,2,7,7,0,D,S,Private,15,G,10,1
2,2,7,7,0,A,M,,61,A,1,1
2,2,7,7,0,E,S,,57,F,1,1
2,2,7,7,0,D,S,,57,F,4,1
2,2,7,7,0,E,M,,57,F,1,1
2,2,9,9,0,D,S,,82,C,4,0
2,2,9,9,0,B,S,,52,F,3,0
4,4,0,0,0,D,S,,92,C,12,0
4,4,0,0,0,D,S,Private,99,C,6,0
4,4,0,0,0,D,S,,99,C,5,0
4,4,0,0,0,D,S,,91,C,5,0
4,4,0,0,0,D,S,,91,C,5,0
4,4,0,0,0,D,S,,91,C,5,0
4,4,0,0,0,D,N,,91,C,4,0
4,4,0,0,0,D,N,,91,C,4,0
4,4,0,0,0,D,N,,91,C,4,0
4,4,0,0,0,D,N,,95,C,4,0
4,4,0,0,0,D,S,,91,C,4,0
4,4,0,0,0,D,S,,91,C,4,0
4,4,0,0,0,D,S,,92,C,4,0
4,4,0,0,0,D,S,#N/A,95,C,8,0
4,4,0,0,0,D,S,,91,C,3,0
4,4,0,0,0,D,S,,99,C,3,0
4,4,0,0,0,E,M,,99,C,2,0
4,4,0,0,0,D,S,,91,C,2,0
4,4,0,0,0,D,S,,91,C,2,0
4,4,0,0,0,D,S,,92,C,2,0
4,4,0,0,0,D,S,,99,C,2,1
4,4,2,2,0,E,S,,73,C,1,1
4,4,2,2,0,D,S,Private,72,C,5,1
4,4,2,2,0,D,S,Private,86,C,12,1
4,4,2,2,0,D,S,,27,H,2,1
4,4,2,2,0,B,S,,80,C,10,0
4,4,2,2,0,C,S,Private,70,C,11,0
4,4,2,2,0,D,S,,87,C,12,0
4,4,2,2,0,C,S,Private,7,I,2,0
4,4,2,2,0,D,S,,72,C,4,0
4,4,2,2,0,B,S,Private,87,C,12,0
4,4,2,2,0,D,S,,80,C,12,0
4,4,2,2,0,A,M,Private,87,C,12,0
4,4,2,2,0,A,M,Private,72,C,12,0
4,4,2,2,0,C,S,Private,7,I,11,0
4,4,2,2,0,D,M,Private,87,C,12,0
4,4,2,2,0,B,S,Private,7,I,11,0
4,4,2,2,0,D,M,Private,57,F,8,0
4,4,2,2,0,D,S,Private,87,C,10,0
4,4,2,2,0,C,S,,59,F,12,0
4,4,2,2,0,D,S,Private,87,C,8,0
4,4,2,2,0,D,S,Private,87,C,8,0
4,4,2,2,0,D,S,Private,75,C,12,0
4,4,2,2,0,D,S,Private,87,C,12,0
4,4,2,2,0,D,S,Private,73,C,12,0
4,4,2,2,0,D,S,Private,87,C,12,0
4,4,2,2,0,D,S,Private,87,C,12,0
4,4,2,2,0,B,S,Private,72,C,12,0
4,4,2,2,0,D,S,Private,87,C,12,0
4,4,2,2,0,D,S,Private,87,C,12,0
4,4,2,2,0,D,S,Private,72,C,12,0
4,4,2,2,0,D,S,Private,87,C,7,0
4,4,2,2,0,D,S,Private,87,C,12,0
4,4,2,2,0,D,S,Private,79,C,12,0
4,4,2,2,0,D,S,Private,86,C,12,0
4,4,2,2,0,C,S,Private,58,F,12,0
4,4,2,2,0,D,S,Private,87,C,12,0
4,4,2,2,0,D,S,Private,87,C,12,0
4,4,2,2,0,B,M,Private,86,C,12,0
4,4,2,2,0,D,S,Private,56,F,3,0
4,4,2,2,0,B,S,Private,86,C,12,0
4,4,2,2,0,D,S,Private,87,C,12,0
4,4,2,2,0,C,S,Private,73,C,12,0
4,4,2,2,0,B,S,Private,76,C,6,0
4,4,2,2,0,D,S,Private,72,C,4,0
4,4,2,2,0,D,S,Private,87,C,12,0
4,4,2,2,0,D,S,,58,F,3,0
4,4,2,2,0,B,S,,59,F,3,0
4,4,2,2,0,A,S,,58,F,3,0
4,4,2,2,0,D,S,,7,I,3,0
4,4,2,2,0,D,S,,59,F,3,0
4,4,2,2,0,D,S,,72,C,3,0
4,4,2,2,0,D,M,,58,F,2,0
4,4,2,2,0,D,S,,7,I,2,0
4,4,2,2,0,D,S,,76,C,2,0
4,4,2,2,0,D,S,,76,C,2,0
4,4,2,2,0,D,S,Private,87,C,12,0
4,4,2,2,0,D,S,Private,72,C,6,0
4,4,2,2,0,D,S,Private,79,C,10,0
4,4,2,2,0,B,S,Private,75,C,6,0
4,4,2,2,0,D,S,,76,C,10,0
4,4,2,2,0,D,S,Private,87,C,10,0
4,4,2,2,0,A,S,Private,87,C,12,0
4,4,2,2,0,D,S,Private,87,C,12,0
4,4,2,2,0,D,S,Private,75,C,10,0
4,4,2,2,0,D,S,Private,79,C,12,0
4,4,2,2,0,B,S,Private,72,C,6,0
4,4,2,2,0,A,S,,72,C,6,0
4,4,2,2,0,D,S,Private,35,H,7,0
4,4,2,2,0,D,S,Private,87,C,10,0
4,4,2,2,0,C,S,,80,C,6,0
4,4,2,2,0,A,S,,87,C,4,0
4,4,2,2,0,A,M,,70,C,4,0
4,4,2,2,0,D,S,,17,G,2,0
4,4,2,2,0,D,M,,32,H,4,0
4,4,2,2,0,D,S,Private,87,C,6,0
4,4,2,2,0,D,S,Private,87,C,6,0
4,4,2,2,0,D,S,,87,C,6,0
4,4,2,2,0,D,S,Private,87,C,6,0
4,4,2,2,0,D,S,Private,87,C,6,0
4,4,2,2,0,B,S,Private,7,I,6,0
4,4,2,2,0,D,S,Private,86,C,6,0
4,4,2,2,0,B,S,Private,34,H,6,0
4,4,2,2,0,D,S,Private,73,C,6,0
4,4,2,2,0,B,S,Private,59,F,6,0
4,4,2,2,0,D,S,Private,86,C,6,0
4,4,2,2,0,A,S,Private,72,C,6,0
4,4,2,2,0,D,S,Private,79,C,2,0
4,4,2,2,0,D,S,,72,C,5,0
4,4,2,2,0,A,S,,27,H,6,0
4,4,2,2,0,A,S,Private,27,H,6,0
4,4,2,2,0,D,S,Private,87,C,7,0
4,4,2,2,0,D,S,Private,87,C,7,0
4,4,2,2,0,C,M,,59,F,12,0
4,4,2,2,0,C,S,,76,C,6,0
4,4,2,2,0,B,S,Private,73,C,6,0
4,4,2,2,0,D,S,Private,56,F,10,0
4,4,2,2,0,D,S,Private,87,C,2,0
4,4,2,2,0,A,S,,7,I,6,0
4,4,2,2,0,C,S,,72,C,6,0
4,4,2,2,0,A,S,,87,C,6,0
4,4,2,2,0,D,S,,87,C,6,0
4,4,2,2,0,D,S,,87,C,6,0
4,4,2,2,0,D,S,,87,C,6,0
4,4,2,2,0,D,S,,59,F,4,0
4,4,2,2,0,D,S,,79,C,3,0
4,4,2,2,0,B,N,,76,C,6,0
4,4,2,2,0,D,S,,73,C,4,0
4,4,2,2,0,D,M,,79,C,3,0
4,4,2,2,0,D,S,,73,C,6,0
4,4,2,2,0,D,S,,87,C,6,0
4,4,2,2,0,D,S,,58,F,6,0
4,4,2,2,0,D,S,,75,C,6,0
4,4,2,2,0,B,S,,72,C,6,0
4,4,2,2,0,D,S,,56,F,6,0
4,4,2,2,0,B,S,,72,C,6,0
4,4,2,2,0,D,S,,72,C,6,0
4,4,2,2,0,D,S,,72,C,5,0
4,4,2,2,0,D,S,,72,C,5,0
4,4,2,2,0,D,S,,87,C,10,0
4,4,2,2,0,B,S,,75,C,5,0
4,4,2,2,0,D,M,,72,C,5,0
4,4,2,2,0,D,S,,87,C,5,0
4,4,2,2,0,D,S,,41,E,5,0
4,4,2,2,0,A,S,,24,H,3,0
4,4,2,2,0,D,S,,59,F,4,0
4,4,2,2,0,D,S,,83,C,4,0
4,4,2,2,0,A,S,,76,C,5,0
4,4,2,2,0,B,S,,72,C,4,0
4,4,2,2,0,D,M,,72,C,5,0
4,4,2,2,0,D,S,,87,C,5,0
4,4,2,2,0,D,S,,59,F,5,0
4,4,2,2,0,D,S,,87,C,5,0
4,4,2,2,0,D,S,,72,C,5,0
4,4,2,2,0,B,S,,86,C,5,0
4,4,2,2,0,D,S,,87,C,5,0
4,4,2,2,0,D,S,,59,F,5,0
4,4,2,2,0,B,S,,80,C,4,0
4,4,2,2,0,D,S,,72,C,5,0
4,4,2,2,0,D,S,,73,C,3,0
4,4,2,2,0,D,S,,73,C,5,0
4,4,2,2,0,D,S,,76,C,5,0
4,4,2,2,0,D,S,,72,C,5,0
4,4,2,2,0,D,S,,87,C,5,0
4,4,2,2,0,D,S,,59,F,5,0
4,4,2,2,0,A,S,,72,C,5,0
4,4,2,2,0,D,S,,58,F,5,0
4,4,2,2,0,D,S,,87,C,5,0
4,4,2,2,0,D,M,,87,C,5,0
4,4,2,2,0,D,S,,27,H,5,0
4,4,2,2,0,D,S,,83,C,5,0
4,4,2,2,0,D,S,,59,F,5,0
4,4,2,2,0,D,S,,72,C,5,0
4,4,2,2,0,D,S,,72,C,5,0
4,4,2,2,0,D,S,,87,C,5,0
4,4,2,2,0,B,S,,17,G,5,0
4,4,2,2,0,D,S,,27,H,5,0
4,4,2,2,0,D,S,,79,C,5,0
4,4,2,2,0,D,S,,59,F,5,0
4,4,2,2,0,C,S,,75,C,5,0
4,4,2,2,0,B,S,,72,C,5,0
4,4,2,2,0,D,S,,87,C,4,0
4,4,2,2,0,D,M,,87,C,4,0
4,4,2,2,0,C,S,,56,F,4,0
4,4,2,2,0,D,S,,87,C,4,0
4,4,2,2,0,D,S,,87,C,4,0
4,4,2,2,0,D,S,,59,F,2,0
4,4,2,2,0,D,S,,87,C,4,0
4,4,2,2,0,B,S,,75,C,4,0
4,4,2,2,0,D,S,,86,C,4,0
4,4,2,2,0,D,S,,72,C,4,0
4,4,2,2,0,A,S,,59,F,4,0
4,4,2,2,0,A,S,,72,C,4,0
4,4,2,2,0,D,S,,59,F,3,0
4,4,2,2,0,D,S,,59,F,4,0
4,4,2,2,0,B,S,,72,C,4,0
4,4,2,2,0,A,S,,72,C,4,0
4,4,2,2,0,D,S,,72,C,4,0
4,4,2,2,0,B,S,,79,C,3,0
4,4,2,2,0,B,S,,79,C,3,0
4,4,2,2,0,D,S,,76,C,4,0
4,4,2,2,0,C,S,,7,I,4,0
4,4,2,2,0,D,S,,72,C,2,0
4,4,2,2,0,A,S,,76,C,4,0
4,4,2,2,0,D,S,,72,C,4,0
4,4,2,2,0,D,M,,72,C,4,0
4,4,2,2,0,D,N,,59,F,4,0
4,4,2,2,0,B,S,,72,C,4,0
4,4,2,2,0,A,S,,56,F,4,0
4,4,2,2,0,B,S,,72,C,4,0
4,4,2,2,0,D,M,,72,C,4,0
4,4,2,2,0,D,S,,75,C,4,0
4,4,2,2,0,E,M,,82,C,2,0
4,4,2,2,0,C,S,,17,G,3,0
4,4,2,2,0,D,S,,76,C,2,0
4,4,2,2,0,D,S,,7,I,3,0
4,4,2,2,0,D,S,Private,72,C,10,0
4,4,2,2,0,B,S,Private,86,C,12,0
4,4,2,2,0,D,S,Private,58,F,10,0
4,4,2,2,0,D,S,Private,87,C,10,0
4,4,2,2,0,A,S,Private,75,C,9,0
4,4,2,2,0,D,S,Private,59,F,9,0
4,4,2,2,0,C,S,Private,83,C,5,0
4,4,2,2,0,D,S,Private,87,C,10,0
4,4,2,2,0,D,S,,87,C,9,0
4,4,2,2,0,D,S,Private,79,C,3,0
4,4,2,2,0,C,S,Private,72,C,8,0
4,4,2,2,0,B,M,Private,79,C,5,0
4,4,2,2,0,B,S,Private,59,F,12,0
4,4,2,2,0,B,M,Private,72,C,10,0
4,4,2,2,0,D,S,Private,87,C,12,0
4,4,2,2,0,D,S,Private,87,C,11,0
4,4,2,2,0,D,S,,87,C,8,0
4,4,2,2,0,C,S,Private,72,C,7,0
4,4,2,2,0,B,S,Private,75,C,9,0
4,4,2,2,0,A,S,Private,72,C,6,0
4,4,2,2,0,D,S,Private,59,F,7,0
4,4,2,2,0,D,S,Private,87,C,7,0
4,4,2,2,0,D,S,,87,C,9,0
4,4,2,2,0,D,S,,80,C,10,0
4,4,2,2,0,B,S,Private,59,F,12,0
4,4,2,2,0,D,S,Private,87,C,7,0
4,4,2,2,0,D,S,Private,87,C,10,0
4,4,2,2,0,D,S,Private,87,C,9,0
4,4,2,2,0,E,S,Private,36,H,9,0
4,4,2,2,0,D,S,Private,87,C,2,0
4,4,2,2,0,D,S,Private,87,C,12,0
4,4,2,2,0,A,S,Private,72,C,9,0
4,4,2,2,0,A,M,,72,C,7,0
4,4,2,2,0,D,S,Private,87,C,10,0
4,4,2,2,0,D,S,Private,87,C,10,0
4,4,2,2,0,D,S,Private,59,F,6,0
4,4,2,2,0,D,S,Private,87,C,7,0
4,4,2,2,0,B,S,Private,89,C,8,0
4,4,2,2,0,D,S,Private,87,C,3,0
4,4,2,2,0,D,S,Private,58,F,3,0
4,4,2,2,0,A,S,Private,87,C,9,0
4,4,2,2,0,D,S,Private,59,F,8,0
4,4,2,2,0,D,S,Private,70,C,10,0
4,4,2,2,0,D,S,Private,87,C,8,0
4,4,2,2,0,D,S,Private,87,C,8,0
4,4,2,2,0,C,S,Private,7,I,7,0
4,4,2,2,0,C,S,Private,59,F,8,0
4,4,2,2,0,D,S,,72,C,8,0
4,4,2,2,0,B,M,,72,C,3,0
4,4,2,2,0,A,S,,72,C,3,0
4,4,2,2,0,C,S,,73,C,1,0
4,4,2,2,0,C,M,,72,C,10,0
4,4,2,2,0,A,M,,72,C,3,0
4,4,2,2,0,C,S,,72,C,3,0
4,4,2,2,0,D,M,,59,F,2,0
4,4,2,2,0,D,M,,75,C,3,0
4,4,2,2,0,D,S,,86,C,3,0
4,4,2,2,0,C,S,,79,C,2,0
4,4,2,2,0,C,S,,79,C,2,0
4,4,2,2,0,A,S,,59,F,3,0
4,4,2,2,0,D,S,,59,F,3,0
4,4,2,2,0,D,S,,59,F,3,0
4,4,2,2,0,D,S,,87,C,3,0
4,4,2,2,0,D,S,,87,C,2,0
4,4,2,2,0,D,S,,87,C,3,0
4,4,2,2,0,D,S,,87,C,3,0
4,4,2,2,0,D,S,,87,C,3,0
4,4,2,2,0,D,S,,72,C,3,0
4,4,2,2,0,D,S,,87,C,3,0
4,4,2,2,0,D,S,,87,C,3,0
4,4,2,2,0,D,S,,87,C,3,0
4,4,2,2,0,D,S,,87,C,3,0
4,4,2,2,0,D,S,,86,C,3,0
4,4,2,2,0,C,S,,27,H,2,0
4,4,2,2,0,D,S,,17,G,3,0
4,4,2,2,0,E,S,,23,H,3,0
4,4,2,2,0,D,S,,72,C,3,0
4,4,2,2,0,D,S,,72,C,3,0
4,4,2,2,0,A,S,,87,C,3,0
4,4,2,2,0,D,S,,79,C,3,0
4,4,2,2,0,D,S,,79,C,3,0
4,4,2,2,0,D,S,,72,C,3,0
4,4,2,2,0,D,S,,73,C,3,0
4,4,2,2,0,D,S,,73,C,3,0
4,4,2,2,0,D,S,,73,C,3,0
4,4,2,2,0,D,S,,73,C,3,0
4,4,2,2,0,B,S,,72,C,3,0
4,4,2,2,0,B,S,,72,C,3,0
4,4,2,2,0,D,S,,79,C,3,0
4,4,2,2,0,B,S,,79,C,3,0
4,4,2,2,0,D,S,,79,C,3,0
4,4,2,2,0,C,S,,79,C,3,0
4,4,2,2,0,D,S,,79,C,3,0
4,4,2,2,0,D,S,,79,C,3,0
4,4,2,2,0,D,S,,72,C,3,0
4,4,2,2,0,D,S,,72,C,3,0
4,4,2,2,0,A,S,,72,C,3,0
4,4,2,2,0,B,S,,72,C,3,0
4,4,2,2,0,A,S,,72,C,3,0
4,4,2,2,0,D,S,,76,C,3,0
4,4,2,2,0,A,S,,76,C,3,0
4,4,2,2,0,B,S,,76,C,3,0
4,4,2,2,0,D,S,,72,C,3,0
4,4,2,2,0,D,S,,72,C,3,0
4,4,2,2,0,C,S,,7,I,2,0
4,4,2,2,0,D,S,,86,C,3,0
4,4,2,2,0,D,S,,86,C,3,0
4,4,2,2,0,D,S,,20,H,6,0
4,4,2,2,0,B,S,,87,C,2,0
4,4,2,2,0,B,S,,59,F,3,0
4,4,2,2,0,D,S,,7,I,3,0
4,4,2,2,0,B,S,,79,C,3,0
4,4,2,2,0,D,S,,72,C,3,0
4,4,2,2,0,B,S,,72,C,3,0
4,4,2,2,0,A,S,,72,C,2,0
4,4,2,2,0,A,S,,76,C,2,0
4,4,2,2,0,D,S,,76,C,2,0
4,4,2,2,0,B,S,,27,H,2,0
4,4,2,2,0,D,M,,72,C,2,0
4,4,2,2,0,D,S,,76,C,2,0
4,4,2,2,0,D,S,,79,C,2,0
4,4,2,2,0,B,M,,59,F,2,0
4,4,2,2,0,A,S,,59,F,2,0
4,4,2,2,0,D,S,,72,C,2,0
4,4,2,2,0,D,S,,59,F,2,0
4,4,2,2,0,D,S,,72,C,2,0
4,4,2,2,0,D,S,,73,C,2,0
4,4,2,2,0,D,S,,73,C,2,0
4,4,2,2,0,D,M,,7,I,2,0
4,4,2,2,0,D,S,,87,C,2,0
4,4,2,2,0,B,S,,87,C,2,0
4,4,2,2,0,D,S,,87,C,2,0
4,4,2,2,0,B,S,,87,C,2,0
4,4,2,2,0,D,S,,87,C,2,0
4,4,2,2,0,D,S,,87,C,2,0
4,4,2,2,0,D,S,,87,C,2,0
4,4,2,2,0,D,M,,87,C,2,0
4,4,2,2,0,D,S,,87,C,2,0
4,4,2,2,0,D,S,,87,C,2,0
4,4,2,2,0,D,S,,87,C,2,0
4,4,2,2,0,D,S,,87,C,2,0
4,4,2,2,0,D,S,,75,C,2,0
4,4,2,2,0,D,S,,75,C,2,0
4,4,2,2,0,D,S,,73,C,4,1
4,4,2,2,0,D,S,,87,C,2,1
4,4,2,2,0,D,S,,73,C,2,1
4,4,2,2,0,D,S,Private,73,C,9,1
4,4,2,2,0,D,S,,27,H,7,1
4,4,2,2,0,D,S,Private,73,C,6,1
4,4,2,2,0,D,S,,87,C,7,1
4,4,2,2,0,D,S,Private,87,C,8,1
4,4,2,2,0,B,M,,73,C,1,1
4,4,2,2,0,D,S,,84,C,2,1
4,4,2,2,0,D,S,,72,C,1,1
4,4,2,2,0,D,S,,86,C,2,1
4,4,2,2,0,D,M,,87,C,3,1
4,4,2,2,0,D,S,Private,79,C,6,1
4,4,2,2,0,E,S,,73,C,2,1
4,4,2,2,0,D,S,,87,C,1,1
4,4,2,2,0,D,N,,27,H,4,1
4,4,2,2,0,B,S,,76,C,1,1
4,4,2,2,0,D,N,,73,C,1,1
4,4,2,2,0,D,S,Private,83,C,6,1
4,4,2,2,0,B,S,,82,C,2,1
4,4,2,2,0,C,S,,73,C,1,1
4,4,4,4,0,D,S,,87,C,2,1
4,4,4,4,0,D,S,,73,C,1,1
4,4,4,4,0,D,S,,86,C,6,1
4,4,4,4,0,D,M,,82,C,6,1
